ISO	Language	Level	Category	CategoryEN	Region1Code	Region2Code	Region3Code	Region4Code	Region	Latitude	Longitude	Elevation	ISO2	FIPS	NUTS	HASC	STAT
GG	EN	1	Dependency	Dependency	JT				Jethou	49.45817	-2.46260	17					
GG	EN	1	Dependency	Dependency	LH				Lihow	49.46105	-2.66755	17					
GG	EN	1	Parish	Parish	MA				Saint Martin	49.43688	-2.55721	79					
GG	EN	1	Parish	Parish	PB				Saint Pierre du Bois	49.44017	-2.63856	43					
GG	EN	1	Parish	Parish	PP				Saint Peter Port	49.45886	-2.53475	41					
GG	EN	1	Dependency	Dependency	SK				Sark	49.43363	-2.35210	7					
GG	EN	1	Parish	Parish	SM				Saint Sampson	49.48272	-2.52202	5					
GG	EN	1	Parish	Parish	SV				Saint Saviour	49.45270	-2.63058	69					
GG	EN	1	Parish	Parish	TV				Torteval	49.42000	-2.63000	89					
GG	EN	1	Parish	Parish	VA				Vale	49.48811	-2.56672	8					
GH	EN	1	Region	Region	01				Ashanti	6.72914	-1.25362	332	GH-AH	GH02		GH.AH	1324
GH	EN	1	Region	Region	02				Brong-Ahafo	7.83933	-1.55353	145	GH-BA	GH03		GH.BA	1325
GH	EN	1	Region	Region	03				Central	5.66619	-1.28537	135	GH-CP	GH04		GH.CP	1326
GH	EN	1	Region	Region	04				Eastern	6.37207	-0.47666	224	GH-EP	GH05		GH.EP	1327
GH	EN	1	Region	Region	05				Greater Accra	5.64707	-0.06450	64	GH-AA	GH01		GH.AA	1328
GH	EN	1	Region	Region	06				Northern	9.31792	-1.07457	140	GH-NP	GH06		GH.NP	1329
GH	EN	1	Region	Region	07				Upper East	10.76840	-0.74952	176	GH-UE	GH10		GH.UE	1330
GH	EN	1	Region	Region	08				Upper West	10.38091	-2.23847	280	GH-UW	GH11		GH.UW	1331
GH	EN	1	Region	Region	09				Volta	7.18526	0.43528	165	GH-TV	GH08		GH.TV	1332
GH	EN	1	Region	Region	10				Western	5.88573	-2.33983	112	GH-WP	GH09		GH.WP	1333
GI	EN	1	Overseas territory	Overseas territory	GI				Gibraltar	36.13650	-5.34795	37	GI	GI00		GI	
GL	DA	1	Island	Island	03				Grønland	77.04016	-39.93082	79	GL	GL00		GL	03
GM	EN	1	City	City	01				Banjul	13.45641	-16.58129	5	GM-B	GA01		GM.BJ	 
GM	EN	1	Division	Division	02				Central River	13.56308	-14.90492	17	GM-M	GA03		GM.MC	CRR
GM	EN	1	Division	Division	03				Lower River	13.42163	-15.58703	26	GM-L	GA02		GM.LR	LRR
GM	EN	1	Division	Division	04				North Bank	13.52150	-15.98217	18	GM-N	GA07		GM.NB	NBR
GM	EN	1	Division	Division	05				Upper River	13.35959	-14.18223	20	GM-U	GA04		GM.UR	URR
GM	EN	1	Division	Division	06				Western	13.28294	-16.44030	17	GM-W	GA05		GM.WE	WCR
GN	FR	1	Governorate	Governorate	01				Boké	11.20898	-13.85058	68	GN-B	GV40			
DZ	FR	1	Región	Región	46				Aïn Témouchent	35.34239	-1.09008	312	DZ-46	AG36		DZ.AT	
DZ	FR	1	Región	Región	47				Ghardaïa	32.44520	3.46186	797	DZ-47	AG45		DZ.GR	
DZ	FR	1	Región	Región	48				Relizane	35.85251	0.80633	460	DZ-48	AG51		DZ.RE	
EC	ES	1	Provincia	Province	01				Azuay	-3.00900	-79.16220	3287	EC-A	EC02		EC.AZ	30101
EC	ES	1	Provincia	Province	02				Bolívar	-1.59340	-79.10490	2075	EC-B	EC03		EC.BO	30102
EC	ES	1	Provincia	Province	03				Cañar	-2.54130	-79.01480	2591	EC-F	EC04		EC.CN	30103
EC	ES	1	Provincia	Province	04				Carchi	0.76850	-78.07450	2925	EC-C	EC05		EC.CR	30104
EC	ES	1	Provincia	Province	05				Cotopaxi	-0.86050	-78.86180	3541	EC-X	EC07		EC.CT	30105
EC	ES	1	Provincia	Province	06				Chimborazo	-1.97390	-78.71830	3195	EC-H	EC06		EC.CB	30106
EC	ES	1	Provincia	Province	07				El Oro	-3.51280	-79.82620	506	EC-O	EC08		EC.EO	30207
EC	ES	1	Provincia	Province	08				Esmeraldas	0.68450	-79.22490	148	EC-E	EC09		EC.ES	30208
EC	ES	1	Provincia	Province	09				Guayas	-2.09810	-79.88880	7	EC-G	EC10		EC.GY	30209
EC	ES	1	Provincia	Province	10				Imbabura	0.40770	-78.34300	3738	EC-I	EC11		EC.IM	30110
EC	ES	1	Provincia	Province	11				Loja	-4.09030	-79.65630	1837	EC-L	EC12		EC.LJ	30111
GR	EN	1	Region	Region	02				Central Greece	38.66743	22.90675	104	GR-H	GR63	EL64	GR.TC	232
GR	EN	1	Region	Region	03				Peloponnese	37.46937	22.50246	5	GR-J	GR62	EL65	GR.PW	243
GR	EN	1	Region	Region	04				Ionian Islands	38.76613	20.76099	17	GR-F	GR57	EL62	GR.PW	241
GR	EN	1	Region	Region	05				Epirus	39.52293	20.81535	18	GR-D	GR58	EL54	GR.EM	122
GR	EN	1	Region	Region	06				Thessaly	39.43426	22.48693	147	GR-E	GR64	EL61	GR.TC	231
GR	EN	1	Region	Region	07				West Macedonia	40.41027	21.49932	692	GR-C	GR56	EL53	GR.EM	121
GR	EN	1	Region	Region	08				East Macedonia and Thrace	41.05196	24.99648	125	GR-A	GR53	EL51	GR.MH	111
GR	EN	1	Region	Region	09				Central Macedonia	40.57290	22.97126	6	GR-B	GR59	EL52	GR.MH	112
GR	EN	1	Region	Region	10				Attica	38.01637	23.67877	194	GR-I	GR54	EL30	GR.AT	351
GR	EN	1	Region	Region	11				South Aegean	36.85206	26.03679	3	GR-L	GR61	EL42	GR.AI	462
GR	EN	1	Region	Region	12				North Aegean	38.57554	25.94382	367	GR-K	GR65	EL41	GR.AI	461
GR	EN	1	Region	Region	13				Crete	35.57633	24.60977	3	GR-M	GR60	EL43	GR.CR	471
GS	EN	1	Island	Island	01				South Georgia Island	-54.35127	-36.72809	4					
GS	EN	1	Island	Island	02				Albatros Island	-54.02368	-37.33710	5					
GS	EN	1	Island	Island	03				Annenkov Island	-54.49455	-37.07068	254					
GS	EN	1	Island	Island	04				Bird Island	-54.00672	-38.03733	136					
GS	EN	1	Island	Island	05				Cooper Island	-54.81471	-35.79215	312					
GS	EN	1	Island	Island	06				Trinity Island	-53.99947	-38.17069	70					
GS	EN	1	Island	Island	07				Willis Island	-54.01068	-38.21274	160					
GS	EN	1	Island	Island	08				Pickersgill Islands	-54.63508	-36.76101	23					
GT	ES	1	Departamento	Departament	01				Alta Verapaz	15.41827	-90.12536	1088	GT-AV	GT01		GT.AV	
GT	ES	1	Departamento	Departament	02				Baja Verapaz	15.06933	-90.39814	847	GT-BV	GT02		GT.BV	
GT	ES	1	Departamento	Departament	03				Chimaltenango	14.68561	-90.87793	1772	GT-CM	GT03		GT.CM	
GT	ES	1	Departamento	Departament	04				Chiquimula	14.73411	-89.57164	1255	GT-CQ	GT04		GT.CQ	
GT	ES	1	Departamento	Departament	05				El Progreso	14.83301	-90.02979	950	GT-PR	GT05		GT.PR	
GT	ES	1	Departamento	Departament	06				Escuintla	14.21371	-90.88805	59	GT-ES	GT06		GT.ES	
GT	ES	1	Departamento	Departament	07				Guatemala	14.59810	-90.59561	1514	GT-GU	GT07		GT.GU	
GT	ES	1	Departamento	Departament	08				Huehuetenango	15.53302	-91.59555	1704	GT-HU	GT08		GT.HU	
GT	ES	1	Departamento	Departament	09				Izabal	15.46135	-88.99268	31	GT-IZ	GT09		GT.IZ	
GT	ES	1	Departamento	Departament	10				Jalapa	14.71888	-89.77467	747	GT-JA	GT10		GT.JA	
GT	ES	1	Departamento	Departament	11				Jutiapa	14.26122	-89.85961	947	GT-JU	GT11		GT.JU	
GT	ES	1	Departamento	Departament	12				Petén	16.78101	-89.80582	323	GT-PE	GT12		GT.PE	
GT	ES	1	Departamento	Departament	13				Quetzaltenango	14.96159	-91.55330	1189	GT-QZ	GT13		GT.QZ	
GT	ES	1	Departamento	Departament	14				Quiché	15.31919	-90.99336	1652	GT-QC	GT14		GT.QC	
GT	ES	1	Departamento	Departament	15				Retalhuleu	14.57611	-91.63731	214	GT-RE	GT15		GT.RE	
GT	ES	1	Departamento	Departament	16				Sacatepéquez	14.56851	-90.80689	1892	GT-SA	GT16		GT.SA	
GT	ES	1	Departamento	Departament	17				San Marcos	14.89083	-91.91859	2486	GT-SM	GT17		GT.SM	
GT	ES	1	Departamento	Departament	18				Santa Rosa	14.28014	-90.40181	766	GT-SR	GT18		GT.SR	
GT	ES	1	Departamento	Departament	19				Sololá	14.74367	-91.16972	2576	GT-SO	GT19		GT.SO	
GT	ES	1	Departamento	Departament	20				Suchitepéquez	14.41880	-91.41068	407	GT-SU	GT20		GT.SU	
GT	ES	1	Departamento	Departament	21				Totonicapán	15.02582	-91.38039	2358	GT-TO	GT21		GT.TO	
GT	ES	1	Departamento	Departament	22				Zacapa	15.03946	-89.46342	887	GT-ZA	GT22		GT.ZA	
GU	EN	1	Territory	Territory	GU				Guam	13.44430	144.79373	52	US-GU	GQ00		GU	
GW	PT	1	Região	Region	01				Bafatá	12.08467	-14.72311	42	GW-BA	PU01		GW.BA	2015-12-25
GW	PT	1	Região	Region	02				Biombo	11.85326	-15.79802	19	GW-BM	PU12		GW.BM	2015-12-25
GW	PT	1	Região	Region	03				Bissau	11.86150	-15.60611	21	GW-BS	PU11		GW.BS	2015-12-25
GW	PT	1	Região	Region	04				Bolama	11.22598	-16.11103	13	GW-BL	PU05		GW.BL	2015-12-25
GW	PT	1	Região	Region	05				Cacheu	12.11575	-16.13167	19	GW-CA	PU06		GW.CA	2015-12-25
GW	PT	1	Região	Region	07				Gabú	12.23185	-14.13768	56	GW-GA	PU10		GW.GA	2015-12-25
GW	PT	1	Região	Region	08				Oio	12.18949	-15.32376	24	GW-OI	PU04		GW.OI	2015-12-25
GW	PT	1	Região	Region	09				Quinara	11.69211	-15.28712	21	GW-QU	PU02		GW.QU	2015-12-25
GW	PT	1	Região	Region	10				Tombali	11.35612	-14.89484	36	GW-TO	PU07		GW.TO	2015-12-25
GY	EN	1	Región	Región	01				Barima-Waini	6.58488	-59.53331	147	GY-BA	GY10			
GY	EN	1	Región	Región	02				Cuyuni-Mazaruni	5.20850	-59.27876	12	GY-CU	GY11			
GY	EN	1	Región	Región	03				Demerara-Mahaica	6.20443	-58.37821	16	GY-DE	GY12			
GY	EN	1	Región	Región	04				East Berbice-Corentyne	5.58349	-57.88344	6	GY-EB	GY13			
GY	EN	1	Región	Región	05				Essequibo Islands-West Demerara	5.42790	-58.80480	188	GY-ES	GY14			
GY	EN	1	Región	Región	06				Mahaica-Berbice	5.88067	-57.34882	6	GY-MA	GY15			
GY	EN	1	Región	Región	07				Pomeroon-Supenaam	6.81548	-58.62131	13	GY-PM	GY16			
GY	EN	1	Región	Región	08				Potaro-Siparuni	4.98622	-59.15019	263	GY-PT	GY17			
GY	EN	1	Región	Región	09				Upper Demerara-Berbice	5.28501	-58.69170	20	GY-UD	GY18			
GY	EN	1	Región	Región	10				Upper Takutu-Upper Essequibo	4.08912	-59.10491	103	GY-UT	GY19			
HK	EN	1	Region	Region	01				Eastern	22.27801	114.22614	169	-	-			
HK	EN	1	Region	Region	02				Islands	22.26541	113.93621	20	-	-			
HK	EN	1	Region	Region	03				Kowloon City	22.32174	114.18708	37	-	-			
HK	EN	1	Region	Region	04				Kwai Tsing	22.35669	114.13050	35	-	-			
HK	EN	1	Region	Region	05				Kwun Tong	22.31369	114.22619	8	-	-			
HK	EN	1	Region	Region	06				North	22.50951	114.20714	54	-	-			
HK	EN	1	Region	Region	07				Sai Kung	22.35666	114.31655	69	-	-			
HK	EN	1	Region	Region	08				Sha Tin	22.38618	114.19400	6	-	-			
HK	EN	1	Region	Region	09				Sham Shui Po	22.33249	114.15137	12	-	-			
FR	FR	1	Région métropolitaine	region	52				Pays-de-la-Loire	47.47810	-0.81679	53	FR-PDL	FR85	FRG	FR.PL	52
FR	FR	1	Région métropolitaine	region	53				Bretagne	48.17755	-2.84149	126	FR-BRE	FRA2	FRH	FR.BT	53
FR	FR	1	Région métropolitaine	region	75				Nouvelle-Aquitaine	45.20683	0.20757	83	FR-NAQ	FR97	FRI	FR.AC	75
FR	FR	1	Région métropolitaine	region	76				Occitanie	43.70250	2.14392	204	FR-OCC	FR83	FRJ	FR.LP	76
FR	FR	1	Région métropolitaine	region	84				Auvergne-Rhône-Alpes	45.51464	4.53612	519	FR-ARA	FR89	FRK	FR.AR	84
FR	FR	1	Région métropolitaine	region	93				Provence-Alpes-Côte-d’Azur	43.95877	6.06100	712	FR-PAC	FR88	FRL	FR.PR	93
FR	FR	1	Région métropolitaine	collectivity	94				Corse	42.15150	9.10616	1542	FR-20R	FRA5	FRM	FR.CE	94
GA	FR	1	Province	Province	01				Estuaire	0.38592	9.70336	9	GA-1	GB01		GA.ES	
GA	FR	1	Province	Province	02				Haut-Ogooué	-1.34479	13.77398	451	GA-2	GB02		GA.HO	
GA	FR	1	Province	Province	03				Moyen-Ogooué	-0.42192	10.53335	82	GA-3	GB03		GA.MO	
GA	FR	1	Province	Province	04				Ngounié	-1.82153	11.22800	590	GA-4	GB04		GA.NG	
GA	FR	1	Province	Province	05				Nyanga	-3.01066	10.99435	270	GA-5	GB05		GA.NY	
GA	FR	1	Province	Province	06				Ogooué-Ivindo	0.34505	12.67072	406	GA-6	GB06		GA.OI	
GA	FR	1	Province	Province	07				Ogooué-Lolo	-1.16154	12.58583	516	GA-7	GB07		GA.OL	
GA	FR	1	Province	Province	08				Ogooué-Maritime	-1.55590	9.45395	25	GA-8	GB08		GA.OM	
GA	FR	1	Province	Province	09				Woleu-Ntem	1.39448	11.47728	425	GA-9	GB09		GA.WN	
GB	EN	1	Constituent country	Constituent country	ENG				England	54.18711	-1.88538	78	GB-ENG	-	UKC		ENG
HU	HU	1	Varosi Megyé	County	07				Debrecen	46.56451	19.36896	106	HU-DE	HU07		HU.DE	
HU	HU	1	Megyé	County	08				Fejér	47.14559	18.54717	131	HU-FE	HU08	HU211	HU.FE	
HU	HU	1	Megyé	County	09				Győr-Moson-Sopron	47.62219	17.28740	152	HU-GS	HU09	HU221	HU.GS	
HU	HU	1	Megyé	County	10				Hajdú-Bihar	47.51192	21.43851	95	HU-HB	HU10	HU321	HU.HB	
HU	HU	1	Megyé	County	11				Heves	47.81535	20.14762	205	HU-HE	HU11	HU312	HU.HE	
HU	HU	1	Megyé	County	12				Komárom-Esztergom	47.62605	18.36439	189	HU-KE	HU12	HU212	HU.KE	
HU	HU	1	Varosi Megyé	County	13				Miskolc	46.56451	19.36896	106	HU-MI	HU13		HU.MI	
HU	HU	1	Megyé	County	14				Nógrád	47.99589	19.54572	215	HU-NO	HU14	HU313	HU.NO	
HU	HU	1	Varosi Megyé	County	15				Pécs	46.56451	19.36896	106	HU-PS	HU15		HU.PS	
HU	HU	1	Megyé	County	16				Pest	47.48421	19.22620	129	HU-PE	HU16	HU102	HU.PT	
HU	HU	1	Megyé	County	17				Somogy	46.45593	17.64521	197	HU-SO	HU17	HU232	HU.SO	
HU	HU	1	Megyé	County	18				Szabolcs-Szatmár-Bereg	48.02521	22.18696	98	HU-SZ	HU18	HU323	HU.SZ	
HU	HU	1	Varosi Megyé	County	19				Szeged	46.56451	19.36896	106	HU-SD	HU19		HU.SD	
HU	HU	1	Megyé	County	20				Jász-Nagykun-Szolnok	47.24883	20.35574	84	HU-JN	HU20	HU322	HU.JN	
HU	HU	1	Megyé	County	21				Tolna	46.47407	18.50145	123	HU-TO	HU21	HU233	HU.TO	
HU	HU	1	Megyé	County	22				Vas	47.15167	16.73670	213	HU-VA	HU22	HU222	HU.VA	
HU	HU	1	Megyé	County	23				Veszprém	47.12139	17.62090	388	HU-VE	HU23	HU213	HU.VE	
HU	HU	1	Megyé	County	24				Zala	46.70563	16.87749	144	HU-ZA	HU24	HU223	HU.ZA	
HU	HU	1	Varosi Megyé	County	25				Győr	46.56451	19.36896	106	HU-GY	HU25		HU.GY	
HU	HU	1	Varosi Megyé	County	26				Békéscsaba	46.56451	19.36896	106	HU-BC	HU26		HU.BC	
HU	HU	1	Varosi Megyé	County	27				Dunaújváros	46.56451	19.36896	106	HU-DU	HU27		HU.DU	
HU	HU	1	Varosi Megyé	County	28				Eger	46.56451	19.36896	106	HU-EG	HU28		HU.EG	
HU	HU	1	Varosi Megyé	County	29				Hódmezővásárhely	46.56451	19.36896	106	HU-HV	HU29		HU.HV	
HU	HU	1	Varosi Megyé	County	30				Kaposvár	46.56451	19.36896	106	HU-KV	HU30		HU.KV	
CZ	CS	1	Kraj	County	06				Moravskoslezský kraj	49.83733	18.02484	257	CZ-MO	EZ85	CZ080	CZ.VK	080
DE	DE	1	Länder	State	07				Rheinland-Pfalz	49.91369	7.44912	295	DE-RP	GM08	DEB	DE.RP	07
DE	DE	1	Länder	State	08				Baden-Württemberg	48.54547	9.04641	445	DE-BW	GM01	DE1	DE.BW	08
ES	ES	1	Comunidad autónoma	Autonomous community	06				Cantabria	43.15757	-4.00074	33	ES-CB	SP39	ES13	ES.CB	04
ES	ES	1	Comunidad autónoma	Autonomous community	07				Castilla y León	41.83568	-4.39764	779	ES-CL	SP55	ES41	ES.CL	06
ES	ES	1	Comunidad autónoma	Autonomous community	14				Región de Murcia	38.12577	-1.41391	314	ES-MC	SP31	ES62	ES.MU	12
ES	ES	1	Comunidad autónoma	Autonomous community	15				Comunidad Foral de Navarra	42.65543	-1.57916	637	ES-MC	SP32	ES22	ES.NA	13
ES	ES	1	Comunidad autónoma	Autonomous community	16				País Vasco	42.99750	-2.59208	711	ES-PV	SP59	ES21	ES.PV	14
ES	ES	1	Comunidad autónoma	Autonomous community	17				La Rioja	42.31453	-2.38784	992	ES-RI	SP27	ES23	ES.LO	15
ES	ES	1	Ciudad autónoma	Autonomous city	18				Ceuta	35.88923	-5.32137	80	ES-CE	SP61	ES63	ES.CE	18
ES	ES	1	Ciudad autónoma	Autonomous city	19				Melilla	35.28732	-2.94534	9	ES-ML	SP62	ES64	ES.ML	19
HR	HR	1	Županija	County	05				Varaždinska	46.23692	16.28561	249	HR-05	HR16	HR044	HR.VA	
HR	HR	1	Županija	County	06				Koprivničko-Križevačka	46.07927	16.66646	132	HR-06	HR06	HR045	HR.KK	
HR	HR	1	Županija	County	07				Bjelovarsko-Bilogorska	45.75148	16.95362	151	HR-07	HR01	HR047	HR.BB	
HR	HR	1	Županija	County	08				Primorsko-Goranska	45.22921	14.73822	531	HR-08	HR12	HR031	HR.PG	
HR	HR	1	Županija	County	09				Ličko-Senjska	44.69173	15.41792	33	HR-09	HR08	HR032	HR.LS	
HR	HR	1	Županija	County	10				Virovitičko-Podravska	45.71786	17.65279	103	HR-10	HR17	HR048	HR.VP	
HR	HR	1	Županija	County	11				Požeško-Slavonska	45.39400	17.60385	92	HR-11	HR11	HR049	HR.PS	
HR	HR	1	Županija	County	12				Brodsko-Posavska	45.21766	17.72270	124	HR-12	HR02	HR04A	HR.SP	
HR	HR	1	Županija	County	13				Zadarska	44.15413	15.49433	402	HR-13	HR19	HR033	HR.ZD	
HR	HR	1	Županija	County	14				Osječko-Baranjska	45.55295	18.38954	89	HR-14	HR10	HR04B	HR.OB	
HR	HR	1	Županija	County	15				Šibensko-Kninska	43.83532	16.03170	24	HR-15	HR13	HR034	HR.SB	
HR	HR	1	Županija	County	16				Vukovarsko-Srijemska	45.22635	18.88504	675	HR-16	HR18	HR04C	HR.VS	
HR	HR	1	Županija	County	17				Splitsko-Dalmatinska	43.48408	16.66427	139	HR-17	HR15	HR035	HR.SD	
HR	HR	1	Županija	County	18				Istarska	45.21854	13.88897	312	HR-18	HR04	HR036	HR.IS	
HR	HR	1	Županija	County	19				Dubrovačko-Neretvanska	42.82100	17.72873	47	HR-19	HR03	HR037	HR.DN	
HR	HR	1	Županija	County	20				Međimurska	46.39173	16.44589	153	HR-20	HR09	HR046	HR.ME	
HR	HR	1	Grad	City	21				Grad Zagreb	45.77962	16.08625	107	HR-01	HR21	HR041	HR.GZ	
HT	FR	1	Département	Department	01				Artibonite	19.30105	-72.56750	5	HT-AR	HA06		HT.AR	
HT	FR	1	Département	Department	02				Centre	18.98814	-71.96913	240	HT-CE	HA07		HT.CE	
HT	FR	1	Département	Department	03				Grand'Anse	18.51398	-74.12070	129	HT-GA	HA14		HT.GR	
HT	FR	1	Département	Department	04				Nippes	18.42708	-73.37752	52	HT-NI	HA15		HT.NI	
HT	FR	1	Département	Department	05				Nord	19.60375	-72.28291	196	HT-ND	HA09		HT.ND	
HT	FR	1	Département	Department	06				Nord-Est	19.50939	-71.87656	106	HT-NE	HA10		HT.NE	
HT	FR	1	Département	Department	07				Nord-Ouest	19.83055	-73.01277	414	HT-NO	HA03		HT.NO	
HT	FR	1	Département	Department	08				Ouest	18.56016	-72.32056	55	HT-OU	HA11		HT.OU	
HT	FR	1	Département	Department	09				Sud	18.29731	-73.69568	131	HT-SD	HA12		HT.SD	
HT	FR	1	Département	Department	10				Sud-Est	18.28497	-72.36332	251	HT-SE	HA13		HT.SE	
HU	HU	1	Megyé	County	01				Bács-Kiskun	46.56451	19.36896	87	HU-BK	HU01	HU331	HU.BK	
HU	HU	1	Varosi Megyé	County	31				Kecskemét	46.56451	19.36896	106	HU-KM	HU31		HU.KM	
HU	HU	1	Varosi Megyé	County	32				Nagykanizsa	46.56451	19.36896	106	HU-NK	HU32		HU.NK	
HU	HU	1	Varosi Megyé	County	33				Nyíregyháza	46.56451	19.36896	106	HU-NY	HU33		HU.NY	
HU	HU	1	Varosi Megyé	County	34				Sopron	46.56451	19.36896	106	HU-SN	HU34		HU.SN	
HU	HU	1	Varosi Megyé	County	35				Székesfehérvár	46.56451	19.36896	106	HU-SF	HU35		HU.SF	
HU	HU	1	Varosi Megyé	County	36				Szolnok	46.56451	19.36896	106	HU-SK	HU36		HU.SK	
HU	HU	1	Varosi Megyé	County	37				Szombathely	46.56451	19.36896	106	HU-SH	HU37		HU.SH	
HU	HU	1	Varosi Megyé	County	38				Tatabánya	46.56451	19.36896	106	HU-TB	HU38		HU.TB	
HU	HU	1	Varosi Megyé	County	39				Veszprém városi	46.56451	19.36896	106	HU-VE	HU39		HU.VM	
HU	HU	1	Varosi Megyé	County	40				Zalaegerszeg	46.56451	19.36896	106	HU-ZE	HU40		HU.ZE	
HU	HU	1	Megyé	County	41				Salgótarján	46.56451	19.36896	106	HU-ST	HU41		HU.ST	
HU	HU	1	Varosi Megyé	County	42				Szekszárd	46.56451	19.36896	106	HU-SS	HU42		HU.SS	
HU	HU	1	Varosi Megyé	County	43				Érd	46.56451	19.36896	106	HU-ER	HU43		HU.ED	
ID	EN	1	Autonomous province	Autonomous province	01				Aceh	4.79416	96.41003	819	ID-AC	ID01		ID.AC	11
ID	EN	1	Province	Province	02				Bali	-8.47323	115.18309	1121	ID-BA	ID02		ID.BA	51
ID	EN	1	Province	Province	03				Bengkulu	-3.78939	102.45212	104	ID-BE	ID03		ID.BE	17
ID	EN	1	Special district	Special district	04				Jakarta	-6.20557	106.83865	9	ID-JK	ID04		ID.JK	31
ID	EN	1	Province	Province	05				Jambi	-1.66741	103.04797	74	ID-JA	ID05		ID.JA	15
ID	EN	1	Province	Province	07				Java Central	-7.24315	110.24018	314	ID-JT	ID07		ID.JT	33
ID	EN	1	Province	Province	08				Java East	-7.62421	112.53920	234	ID-JI	IS08		ID.JI	35
ID	EN	1	Province	Province	10				Yogyakarta	-7.81639	110.36551	111	ID-YO	ID10		ID.YO	34
ID	EN	1	Province	Province	11				Kalimantan West	0.01066	110.83486	412	ID-KB	ID11		ID.KB	61
ID	EN	1	Province	Province	12				Kalimantan South	-3.00758	115.02199	24	ID-KS	ID12		ID.KS	63
ID	EN	1	Province	Province	13				Kalimantan Central	-2.25487	113.74963	19	ID-KT	ID13		ID.KT	62
ID	EN	1	Province	Province	14				Kalimantan East	0.11553	116.41905	5	ID-KI	IS14		ID.KM	64
ID	EN	1	Province	Province	15				Lampung	-5.15254	105.12524	62	ID-LA	ID15		ID.LA	18
ID	EN	1	Province	Province	17				West Nusa Tenggara	-8.59386	117.06749	41	ID-NB	ID17		ID.NB	52
ID	EN	1	Province	Province	18				East Nusa Tenggara	-9.29836	122.68465	291	ID-NT	IS18		ID.NT	53
ID	EN	1	Province	Province	21				Central Sulawesi	-0.91413	120.49399	312	ID-ST	ID21		ID.ST	72
ID	EN	1	Province	Province	22				South East Sulawesi	-3.80555	121.99434	115	ID-SG	ID22		ID.SG	74
ID	EN	1	Province	Province	24				West Sulawesi	-2.75772	119.50895	263	ID-SR	ID24		ID.SR	76
ID	EN	1	Province	Province	26				North Sumatra	2.86126	98.92923	64	ID-SU	ID26		ID.SU	12
ID	EN	1	Province	Province	28				Maluku	-4.08789	129.00225	1	ID-MA	ID28		ID.MA	81
ID	EN	1	Province	Province	29				North Maluku	0.59827	127.37613	786	ID-MU	ID29		ID.MU	82
ID	EN	1	Province	Province	30				Java West	-6.78801	107.57727	308	ID-JB	ID30		ID.JR	32
ID	EN	1	Province	Province	32				South Sumatra	-3.38183	104.11652	1041	ID-SS	ID32		ID.SL	16
ID	EN	1	Province	Province	33				Banten	-6.22593	106.33529	100	ID-BT	ID33		ID.BT	36
ID	EN	1	Province	Province	34				Gorontalo	0.57008	122.94031	11	ID-GO	ID34		ID.GO	75
ID	EN	1	Province	Province	35				Bangka-Belitung	-2.30197	106.39372	27	ID-BB	ID35		ID.BB	19
ID	EN	1	Province	Province	36				Papua	-3.84792	138.20985	233	ID-PA	ID36		ID.PA	94
ID	EN	1	Province	Province	37				Riau	0.49278	101.56728	15	ID-RI	ID37		ID.RI	14
CH	DE	1	Kanton	State	04				Bern	46.95063	7.52161	583	CH-BE	SZ05		CH.BE	02
CN	EN	1	Province	Province	43				Hunan	27.62530	111.85686	149	CN-HN	CH11		CN.HN	43
CN	ZH	1	省	Province	14				山西省	37.24256	111.85686	733	CN-SX	CH24		CN.SX	14
CN	ZH	1	省	Province	36				江西省	27.08746	114.90422	74	CN-JX	CH03		CN.JX	36
CN	ZH	1	自治区	Autonomous region	45				广西壮族自治区	23.72476	108.80762	281	CN-GX	CH16		CN.GX	45
CN	ZH	1	自治区	Autonomous region	54				西藏自治区	30.15336	88.78787	5110	CN-XZ	CH14		CN.XZ	54
CN	ZH	1	省	Province	61				陕西省	35.39399	109.18800	1172	CN-SN	CH26		CN.SA	61
CZ	CS	1	Kraj	County	07				Olomoucký kraj	49.69798	17.18428	217	CZ-OL	EZ84	CZ071	CZ.OK	071
CZ	CS	1	Kraj	County	08				Pardubický kraj	49.91282	16.08460	372	CZ-PA	EZ86	CZ053	CZ.EK	053
CZ	CS	1	Kraj	County	09				Plzeňský kraj	49.58164	13.25335	402	CZ-PL	EZ87	CZ032	CZ.PK	032
ES	ES	1	Comunidad autónoma	Autonomous community	03				Principado de Asturias	43.36140	-5.85933	246	ES-MC	SP34	ES12	ES.AS	03
ES	ES	1	Comunidad autónoma	Autonomous community	04				Islas Baleares	39.63021	2.85651	187	ES-IB	SP07	ES53	ES.PM	16
ES	ES	1	Comunidad autónoma	Autonomous community	05				Islas Canarias	28.12060	-15.66152	280	ES-CN	SP53	ES70	ES.CN	17
ES	ES	1	Comunidad autónoma	Autonomous community	11				Extremadura	39.37852	-5.93193	373	ES-EX	SP57	ES43	ES.EX	09
ES	ES	1	Comunidad autónoma	Autonomous community	12				Galicia	42.88315	-7.63605	690	ES-GA	SP58	ES11	ES.GA	10
ES	ES	1	Comunidad autónoma	Autonomous community	13				Comunidad de Madrid	40.56776	-3.66507	648	ES-MD	SP29	ES30	ES.MD	11
HN	ES	1	Departamento	Departament	16				Santa Bárbara	15.04854	-88.33618	904	HN-SB	HO16		HN.SB	16
